,volume,volume_weighted,open,close,high,low,timestamp,number of trades,time_converted
5304,52936.0,318.8517,318.73,318.96,319.0,318.71,1683064800000,222,2023-05-02 18:00:00
5305,9074.0,318.9212,318.95,318.92,318.97,318.86,1683065700000,64,2023-05-02 18:15:00
5306,11727.0,318.9251,318.93,318.86,318.98,318.84,1683066600000,53,2023-05-02 18:30:00
5307,10442.0,318.8687,318.88,318.85,318.88,318.85,1683067500000,35,2023-05-02 18:45:00
5308,18450.0,318.8843,318.83,318.93,318.97,318.78,1683068400000,93,2023-05-02 19:00:00
5309,32540.0,319.0199,318.93,319.09,319.13,318.93,1683069300000,114,2023-05-02 19:15:00
5310,7739.0,319.1282,319.11,319.18,319.18,319.08,1683070200000,77,2023-05-02 19:30:00
5311,41159.0,319.264,319.13,319.3,319.3,319.13,1683071100000,145,2023-05-02 19:45:00
5312,12355.0,319.5899,319.58,319.48,319.76,319.46,1683100800000,97,2023-05-03 04:00:00
5313,3512.0,319.5357,319.5,319.66,319.66,319.46,1683101700000,22,2023-05-03 04:15:00
5314,13797.0,319.8805,319.59,320.04,320.04,319.59,1683102600000,70,2023-05-03 04:30:00
5315,7195.0,319.9898,320.0,319.94,320.05,319.94,1683103500000,44,2023-05-03 04:45:00
5316,13848.0,319.9514,319.92,319.92,320.05,319.9,1683104400000,61,2023-05-03 05:00:00
5317,7066.0,319.9631,320.0,319.96,320.01,319.88,1683105300000,35,2023-05-03 05:15:00
5318,5988.0,319.8586,319.88,319.87,319.93,319.8,1683106200000,27,2023-05-03 05:30:00
5319,13112.0,319.9929,319.88,319.99,320.07,319.88,1683107100000,46,2023-05-03 05:45:00
5320,12284.0,320.0279,320.0,320.11,320.15,319.92,1683108000000,76,2023-05-03 06:00:00
5321,20875.0,320.1265,320.15,319.9,320.25,319.87,1683108900000,69,2023-05-03 06:15:00
5322,18176.0,320.0135,319.96,320.11,320.15,319.81,1683109800000,61,2023-05-03 06:30:00
5323,8073.0,319.8482,320.08,319.82,320.08,319.77,1683110700000,48,2023-05-03 06:45:00
5324,36968.0,319.9545,319.79,320.09,320.12,319.76,1683111600000,274,2023-05-03 07:00:00
5325,35423.0,320.1773,320.08,320.27,320.34,320.05,1683112500000,321,2023-05-03 07:15:00
5326,28308.0,320.2923,320.27,320.31,320.36,320.18,1683113400000,187,2023-05-03 07:30:00
5327,31813.0,320.1227,320.24,320.2,320.24,320.0,1683114300000,307,2023-05-03 07:45:00
5328,97016.0,320.1814,319.7899,320.15,320.35,319.32,1683115200000,751,2023-05-03 08:00:00
5329,119348.0,320.2031,320.07,320.18,320.42,320.02,1683116100000,1024,2023-05-03 08:15:00
5330,106007.0,320.1173,320.19,319.85,320.5,319.81,1683117000000,804,2023-05-03 08:30:00
5331,100158.0,319.8425,319.85,319.82,319.97,319.701,1683117900000,712,2023-05-03 08:45:00
5332,126331.0,319.8498,319.79,320.04,320.08,319.66,1683118800000,894,2023-05-03 09:00:00
5333,153439.0,319.9692,320.03,319.7,320.13,319.7,1683119700000,953,2023-05-03 09:15:00
5334,2444644.0,319.8793,319.75,320.2,320.31,319.475,1683120600000,18627,2023-05-03 09:30:00
5335,2031406.0,320.3697,320.23,320.55,320.79,319.9359,1683121500000,16596,2023-05-03 09:45:00
5336,1762916.0,320.1401,320.56,319.9186,320.78,319.6499,1683122400000,16282,2023-05-03 10:00:00
5337,1277935.0,320.1592,319.925,319.67,320.47,319.6299,1683123300000,10915,2023-05-03 10:15:00
5338,1175402.0,319.9248,319.65,320.0282,320.23,319.62,1683124200000,9207,2023-05-03 10:30:00
5339,1102463.0,319.9425,320.02,319.755,320.36,319.66,1683125100000,9731,2023-05-03 10:45:00
5340,1106237.0,319.5666,319.74,319.77,319.84,319.35,1683126000000,9817,2023-05-03 11:00:00
5341,759555.0,319.6383,319.735,319.45,319.86,319.26,1683126900000,7179,2023-05-03 11:15:00
5342,803960.0,319.4448,319.445,319.4085,319.67,319.2,1683127800000,7851,2023-05-03 11:30:00
5343,831416.0,319.7949,319.41,320.11,320.16,319.4,1683128700000,7607,2023-05-03 11:45:00
5344,621149.0,319.9003,320.11,319.9,320.13,319.759,1683129600000,4736,2023-05-03 12:00:00
5345,691519.0,319.7478,319.9,320.07,320.11,319.48,1683130500000,5624,2023-05-03 12:15:00
5346,802630.0,319.945,320.08,319.9799,320.12,319.74,1683131400000,4545,2023-05-03 12:30:00
5347,405429.0,320.198,319.98,320.4055,320.41,319.91,1683132300000,4044,2023-05-03 12:45:00
5348,813964.0,320.1854,320.42,320.06,320.425,319.8685,1683133200000,7282,2023-05-03 13:00:00
5349,907765.0,320.2908,320.06,320.44,320.57,320.05,1683134100000,5052,2023-05-03 13:15:00
5350,508289.0,320.4322,320.45,320.48,320.57,320.265,1683135000000,5091,2023-05-03 13:30:00
5351,962218.0,320.2817,320.485,320.31,320.52,320.1,1683135900000,7463,2023-05-03 13:45:00
5352,4677472.0,320.3352,320.35,320.5295,321.55,319.43,1683136800000,40377,2023-05-03 14:00:00
5353,2461025.0,321.2687,320.53,321.33,321.97,320.47,1683137700000,20153,2023-05-03 14:15:00
5354,6529765.0,320.7856,321.33,320.78,322.47,319.04,1683138600000,68002,2023-05-03 14:30:00
5355,4489495.0,320.5271,320.7791,320.9,321.46,319.16,1683139500000,49083,2023-05-03 14:45:00
5356,5129373.0,319.8576,320.9,318.79,321.61,318.55,1683140400000,61172,2023-05-03 15:00:00
5357,4206315.0,318.8324,318.8,317.9207,319.63,317.88,1683141300000,49077,2023-05-03 15:15:00
5358,4060395.0,317.8671,317.92,317.7,318.1094,317.23,1683142200000,34665,2023-05-03 15:30:00
5359,4577670.0,317.4714,317.66,317.35,318.0195,317.18,1683143100000,40591,2023-05-03 15:45:00
5360,1214862.0,317.6074,317.32,317.94,318.12,317.2,1683144000000,3407,2023-05-03 16:00:00
5361,342010.0,318.7724,317.92,317.85,318.0,317.72,1683144900000,585,2023-05-03 16:15:00
5362,243193.0,317.5148,317.84,317.29,317.91,317.29,1683145800000,464,2023-05-03 16:30:00
5363,276154.0,317.0717,317.68,317.1,317.68,316.88,1683146700000,1581,2023-05-03 16:45:00
5364,336876.0,316.7335,317.08,316.63,317.29,316.4,1683147600000,2146,2023-05-03 17:00:00
5365,143765.0,316.5355,316.63,316.36,316.72,316.27,1683148500000,780,2023-05-03 17:15:00
5366,81525.0,316.2093,316.3,316.14,316.37,316.05,1683149400000,716,2023-05-03 17:30:00
5367,95525.0,316.122,316.15,316.15,316.25,316.0,1683150300000,577,2023-05-03 17:45:00
5368,258620.0,316.3955,316.22,316.52,316.65,316.01,1683151200000,693,2023-05-03 18:00:00
5369,52636.0,316.4794,316.56,316.56,316.56,316.3,1683152100000,243,2023-05-03 18:15:00
5370,99126.0,316.7547,316.56,316.93,316.96,316.5,1683153000000,296,2023-05-03 18:30:00
5371,24266.0,316.8902,316.96,317.01,317.01,316.75,1683153900000,210,2023-05-03 18:45:00
5372,116262.0,317.0403,316.95,317.19,317.23,316.77,1683154800000,399,2023-05-03 19:00:00
5373,40816.0,317.1716,317.18,317.22,317.29,317.1,1683155700000,429,2023-05-03 19:15:00
5374,20013.0,317.1634,317.25,317.23,317.26,317.05,1683156600000,106,2023-05-03 19:30:00
5375,89962.0,317.2196,317.23,317.31,317.31,317.13,1683157500000,450,2023-05-03 19:45:00
5376,67102.0,318.3565,318.55,318.25,318.7,317.99,1683187200000,254,2023-05-04 04:00:00
5377,21358.0,318.3393,318.19,318.42,318.59,318.19,1683188100000,84,2023-05-04 04:15:00
5378,16063.0,318.2473,318.24,318.39,318.39,318.11,1683189000000,70,2023-05-04 04:30:00
5379,2550.0,318.3308,318.41,318.32,318.41,318.2,1683189900000,32,2023-05-04 04:45:00
5380,6965.0,318.3908,318.47,318.16,318.5,318.15,1683190800000,47,2023-05-04 05:00:00
5381,3200.0,318.0957,318.15,318.18,318.22,318.05,1683191700000,35,2023-05-04 05:15:00
5382,18692.0,317.922,318.05,318.06,318.08,317.87,1683192600000,79,2023-05-04 05:30:00
5383,8243.0,317.8318,317.97,317.89,317.97,317.72,1683193500000,60,2023-05-04 05:45:00
5384,14719.0,317.6671,317.8,317.71,317.85,317.55,1683194400000,77,2023-05-04 06:00:00
5385,15582.0,318.0604,317.75,318.16,318.18,317.75,1683195300000,66,2023-05-04 06:15:00
5386,19797.0,317.9819,318.12,317.77,318.19,317.77,1683196200000,91,2023-05-04 06:30:00
5387,75112.0,317.7269,317.76,317.76,317.81,317.54,1683197100000,194,2023-05-04 06:45:00
5388,85765.0,317.4998,317.72,317.42,317.75,317.26,1683198000000,446,2023-05-04 07:00:00
5389,54712.0,317.3583,317.4,317.45,317.45,317.24,1683198900000,270,2023-05-04 07:15:00
5390,34773.0,317.5059,317.43,317.44,317.65,317.29,1683199800000,246,2023-05-04 07:30:00
5391,40165.0,317.4915,317.43,317.43,317.65,317.33,1683200700000,254,2023-05-04 07:45:00
5392,166493.0,317.2609,317.7001,317.08,319.0,316.94,1683201600000,1350,2023-05-04 08:00:00
5393,113292.0,316.8432,317.09,317.07,317.1,316.55,1683202500000,806,2023-05-04 08:15:00
5394,179578.0,317.1824,317.1,317.26,317.48,316.87,1683203400000,977,2023-05-04 08:30:00
5395,102160.0,317.1851,317.23,316.97,317.39,316.94,1683204300000,727,2023-05-04 08:45:00
5396,142412.0,317.227,316.96,317.1,317.56,316.94,1683205200000,868,2023-05-04 09:00:00
5397,120329.0,317.0421,317.12,317.07,317.32,316.89,1683206100000,778,2023-05-04 09:15:00
5398,3337231.0,316.6398,317.06,316.01,317.13,315.92,1683207000000,29638,2023-05-04 09:30:00
5399,2594962.0,316.1228,315.99,316.07,316.59,315.72,1683207900000,25520,2023-05-04 09:45:00
5400,1711396.0,316.311,316.075,316.2,316.68,315.98,1683208800000,16419,2023-05-04 10:00:00
5401,2861213.0,315.7117,316.16,315.276,316.58,315.19,1683209700000,24540,2023-05-04 10:15:00
5402,1817554.0,315.5787,315.275,315.64,315.98,315.115,1683210600000,15985,2023-05-04 10:30:00
5403,2374488.0,316.1829,315.63,316.14,316.63,315.56,1683211500000,22077,2023-05-04 10:45:00
5404,2594699.0,316.8749,316.14,317.285,317.67,316.01,1683212400000,24855,2023-05-04 11:00:00
5405,1652420.0,316.9253,317.32,316.771,317.43,316.59,1683213300000,16093,2023-05-04 11:15:00
5406,1422913.0,316.8376,316.76,316.69,317.1,316.58,1683214200000,10417,2023-05-04 11:30:00
5407,1410213.0,316.2767,316.66,316.2899,316.775,315.926,1683215100000,11855,2023-05-04 11:45:00
5408,1246093.0,316.0803,316.28,316.048,316.39,315.815,1683216000000,10075,2023-05-04 12:00:00
5409,1090823.0,316.5475,316.05,316.9,316.92,316.05,1683216900000,9528,2023-05-04 12:15:00
5410,861972.0,316.6936,316.9,316.4547,317.0,316.42,1683217800000,8665,2023-05-04 12:30:00
5411,878039.0,316.7491,316.46,317.24,317.27,316.3,1683218700000,8817,2023-05-04 12:45:00
5412,923605.0,317.2863,317.25,317.37,317.52,317.01,1683219600000,8202,2023-05-04 13:00:00
5413,2120827.0,317.6518,317.37,317.675,318.05,317.25,1683220500000,17372,2023-05-04 13:15:00
5414,1740477.0,317.7993,317.68,317.55,318.23,317.44,1683221400000,13405,2023-05-04 13:30:00
5415,1291394.0,317.5107,317.575,317.695,317.77,317.26,1683222300000,12317,2023-05-04 13:45:00
5416,1362368.0,317.405,317.71,317.31,317.75,317.13,1683223200000,11505,2023-05-04 14:00:00
5417,1392145.0,317.054,317.3,316.5809,317.47,316.555,1683224100000,12704,2023-05-04 14:15:00
5418,1218616.0,316.4843,316.57,316.49,316.87,316.11,1683225000000,13009,2023-05-04 14:30:00
5419,943843.0,316.4044,316.49,316.53,316.66,316.13,1683225900000,9361,2023-05-04 14:45:00
5420,1581002.0,316.8024,316.5,316.44,317.27,316.39,1683226800000,15207,2023-05-04 15:00:00
5421,1843299.0,316.3097,316.425,316.5401,316.59,316.01,1683227700000,14592,2023-05-04 15:15:00
5422,1606580.0,316.8601,316.55,316.39,317.285,316.39,1683228600000,16998,2023-05-04 15:30:00
5423,3845870.0,316.2559,316.39,316.23,316.63,316.0,1683229500000,31617,2023-05-04 15:45:00
5424,1025628.0,316.0798,316.23,316.0,316.28,315.72,1683230400000,1854,2023-05-04 16:00:00
5425,102081.0,316.0002,316.0,316.09,316.17,315.76,1683231300000,600,2023-05-04 16:15:00
5426,649899.0,316.5549,316.11,316.14,317.29,315.93,1683232200000,3269,2023-05-04 16:30:00
5427,184868.0,316.1111,316.11,316.19,316.33,315.97,1683233100000,1160,2023-05-04 16:45:00
5428,154907.0,316.2544,316.18,316.51,316.6,316.17,1683234000000,364,2023-05-04 17:00:00
5429,184819.0,316.2114,316.5,316.69,316.7,315.8,1683234900000,834,2023-05-04 17:15:00
5430,66345.0,316.7393,316.69,316.65,316.95,316.5,1683235800000,531,2023-05-04 17:30:00
5431,66836.0,316.5564,316.66,316.5,316.71,316.42,1683236700000,262,2023-05-04 17:45:00
5432,72124.0,316.6719,316.52,316.93,316.95,316.45,1683237600000,294,2023-05-04 18:00:00
5433,30171.0,316.9397,316.85,317.02,317.08,316.73,1683238500000,185,2023-05-04 18:15:00
5434,31320.0,316.9964,317.05,317.06,317.06,316.9,1683239400000,125,2023-05-04 18:30:00
5435,9108.0,317.0262,317.08,317.05,317.11,316.95,1683240300000,70,2023-05-04 18:45:00
5436,12737.0,317.0378,317.03,317.02,317.08,317.0,1683241200000,52,2023-05-04 19:00:00
5437,29702.0,317.1618,317.02,317.25,317.25,317.01,1683242100000,144,2023-05-04 19:15:00
5438,25276.0,317.3463,317.26,317.35,317.42,317.26,1683243000000,154,2023-05-04 19:30:00
5439,69911.0,317.347,317.34,317.36,317.39,317.28,1683243900000,271,2023-05-04 19:45:00
5440,10738.0,317.526,317.46,317.44,317.59,317.4,1683273600000,80,2023-05-05 04:00:00
5441,2803.0,317.3467,317.46,317.44,317.46,317.25,1683274500000,14,2023-05-05 04:15:00
5442,11198.0,317.4604,317.46,317.42,317.52,317.42,1683275400000,18,2023-05-05 04:30:00
5443,16240.0,317.6407,317.55,317.66,317.8,317.54,1683276300000,72,2023-05-05 04:45:00
5444,6399.0,317.7256,317.72,317.73,317.85,317.61,1683277200000,50,2023-05-05 05:00:00
5445,5999.0,317.8418,317.8,317.91,317.91,317.77,1683278100000,38,2023-05-05 05:15:00
5446,9227.0,317.9749,317.78,318.04,318.07,317.78,1683279000000,63,2023-05-05 05:30:00
5447,19067.0,318.0456,318.06,317.98,318.1,317.97,1683279900000,54,2023-05-05 05:45:00
5448,1625.0,318.102,318.14,318.0,318.15,318.0,1683280800000,20,2023-05-05 06:00:00
5449,5477.0,318.0731,318.04,318.14,318.16,318.04,1683281700000,23,2023-05-05 06:15:00
5450,14412.0,318.1936,318.08,318.2,318.34,318.07,1683282600000,88,2023-05-05 06:30:00
5451,25835.0,318.0297,318.19,318.08,318.23,317.98,1683283500000,140,2023-05-05 06:45:00
5452,24734.0,318.1414,318.06,318.28,318.28,318.03,1683284400000,174,2023-05-05 07:00:00
5453,20289.0,318.3361,318.25,318.46,318.47,318.15,1683285300000,165,2023-05-05 07:15:00
5454,36786.0,318.3101,318.47,318.2,318.47,318.2,1683286200000,289,2023-05-05 07:30:00
5455,43751.0,318.1697,318.2,318.35,318.35,318.09,1683287100000,299,2023-05-05 07:45:00
5456,120589.0,318.2627,318.1699,318.22,318.48,316.92,1683288000000,1118,2023-05-05 08:00:00
5457,147502.0,318.2322,318.22,318.35,318.75,318.07,1683288900000,820,2023-05-05 08:15:00
5458,871613.0,317.6507,318.2,318.15,318.28,317.19,1683289800000,4822,2023-05-05 08:30:00
5459,246482.0,318.221,318.15,317.85,318.57,317.84,1683290700000,1692,2023-05-05 08:45:00
5460,229116.0,318.0673,317.87,318.33,318.38,317.8,1683291600000,1698,2023-05-05 09:00:00
5461,258353.0,318.3531,318.32,318.44,318.48,318.13,1683292500000,1359,2023-05-05 09:15:00
5462,4051996.0,318.7583,318.47,319.0915,319.22,318.1,1683293400000,31578,2023-05-05 09:30:00
5463,2540493.0,319.2973,319.12,319.71,319.76,318.82,1683294300000,24293,2023-05-05 09:45:00
5464,2902170.0,319.9237,319.71,320.7,320.7108,319.71,1683295200000,25624,2023-05-05 10:00:00
5465,2590326.0,320.3161,320.705,320.74,320.92,320.45,1683296100000,19844,2023-05-05 10:15:00
5466,2272406.0,321.3255,320.75,321.62,321.78,320.69,1683297000000,18664,2023-05-05 10:30:00
5467,1681694.0,320.6872,321.62,321.33,321.63,316.2116,1683297900000,11151,2023-05-05 10:45:00
5468,1459493.0,321.3476,321.34,321.47,321.57,321.08,1683298800000,14095,2023-05-05 11:00:00
5469,1414727.0,320.5484,321.49,321.66,321.69,320.92,1683299700000,11652,2023-05-05 11:15:00
5470,860581.0,321.4978,321.68,321.47,321.69,321.28,1683300600000,8334,2023-05-05 11:30:00
5471,796474.0,321.3856,321.48,321.3017,321.61,321.09,1683301500000,7273,2023-05-05 11:45:00
5472,1012526.0,321.177,321.32,321.09,321.45,320.94,1683302400000,8331,2023-05-05 12:00:00
5473,1053669.0,321.137,321.08,321.105,321.36,320.89,1683303300000,7770,2023-05-05 12:15:00
5474,835714.0,321.1721,321.12,321.2599,321.41,320.955,1683304200000,6952,2023-05-05 12:30:00
5475,1049018.0,321.286,321.24,321.6,321.645,320.87,1683305100000,9280,2023-05-05 12:45:00
5476,1016415.0,320.5761,321.61,321.84,321.86,321.55,1683306000000,7597,2023-05-05 13:00:00
5477,1343189.0,321.883,321.83,322.03,322.05,321.66,1683306900000,10642,2023-05-05 13:15:00
5478,1056094.0,322.2266,322.05,322.33,322.38,322.03,1683307800000,9838,2023-05-05 13:30:00
5479,815568.0,322.3501,322.33,322.46,322.46,322.205,1683308700000,7828,2023-05-05 13:45:00
5480,1189466.0,322.5501,322.45,322.39,322.72,322.29,1683309600000,9709,2023-05-05 14:00:00
5481,1412161.0,322.5311,322.39,322.8176,322.94,322.225,1683310500000,12908,2023-05-05 14:15:00
5482,1195396.0,322.9732,322.81,323.1786,323.21,322.75,1683311400000,11820,2023-05-05 14:30:00
5483,2277655.0,322.6678,323.18,323.47,323.76,322.228,1683312300000,15365,2023-05-05 14:45:00
5484,1843364.0,322.6124,323.49,323.34,323.62,323.211,1683313200000,13496,2023-05-05 15:00:00
5485,1663070.0,322.0034,323.34,323.32,323.4999,316.2116,1683314100000,11744,2023-05-05 15:15:00
5486,1580520.0,323.2341,323.33,323.24,323.4018,323.09,1683315000000,15039,2023-05-05 15:30:00
5487,5476498.0,322.9402,323.23,322.91,323.23,322.61,1683315900000,40430,2023-05-05 15:45:00
5488,1881177.0,322.8106,322.91,322.69,323.03,322.12,1683316800000,2533,2023-05-05 16:00:00
5489,1213602.0,322.8597,322.71,322.74,322.89,322.67,1683317700000,902,2023-05-05 16:15:00
5490,78579.0,322.6976,322.68,322.61,322.73,322.61,1683318600000,241,2023-05-05 16:30:00
5491,66424.0,322.5977,322.6,322.6399,322.68,322.54,1683319500000,362,2023-05-05 16:45:00
5492,204804.0,322.8412,322.63,322.47,322.89,322.43,1683320400000,250,2023-05-05 17:00:00
5493,11983.0,322.5593,322.54,322.57,322.57,322.53,1683321300000,33,2023-05-05 17:15:00
5494,6877.0,322.5536,322.58,322.55,322.58,322.52,1683322200000,76,2023-05-05 17:30:00
5495,1224.0,322.6139,322.6,322.62,322.62,322.6,1683323100000,15,2023-05-05 17:45:00
5496,2176.0,322.6116,322.62,322.59,322.66,322.59,1683324000000,45,2023-05-05 18:00:00
5497,1380.0,322.589,322.59,322.59,322.59,322.59,1683324900000,21,2023-05-05 18:15:00
5498,1724.0,322.5509,322.56,322.55,322.56,322.53,1683325800000,26,2023-05-05 18:30:00
5499,4228.0,322.5515,322.57,322.53,322.59,322.53,1683326700000,36,2023-05-05 18:45:00
5500,1038.0,322.5422,322.53,322.55,322.55,322.53,1683327600000,19,2023-05-05 19:00:00
5501,7959.0,322.6601,322.64,322.68,322.69,322.56,1683328500000,217,2023-05-05 19:15:00
5502,818.0,322.6797,322.6999,322.65,322.6999,322.6499,1683329400000,14,2023-05-05 19:30:00
5503,8888.0,322.6715,322.69,322.65,322.7,322.65,1683330300000,116,2023-05-05 19:45:00
5504,24779.0,322.6137,322.83,322.64,322.88,322.54,1683532800000,115,2023-05-08 04:00:00
5505,7240.0,322.4972,322.64,322.57,322.64,322.42,1683533700000,51,2023-05-08 04:15:00
5506,1332.0,322.573,322.6,322.6,322.61,322.53,1683534600000,21,2023-05-08 04:30:00
5507,3570.0,322.4199,322.44,322.44,322.45,322.36,1683535500000,23,2023-05-08 04:45:00
5508,579.0,322.4029,322.42,322.39,322.42,322.39,1683536400000,10,2023-05-08 05:00:00
5509,5016.0,322.45,322.44,322.53,322.53,322.38,1683537300000,34,2023-05-08 05:15:00
5510,1578.0,322.5489,322.48,322.67,322.67,322.48,1683538200000,23,2023-05-08 05:30:00
5511,2641.0,322.6871,322.69,322.72,322.72,322.64,1683539100000,29,2023-05-08 05:45:00
5512,5057.0,322.687,322.68,322.7,322.77,322.67,1683540000000,23,2023-05-08 06:00:00
5513,4922.0,322.7486,322.79,322.69,322.85,322.62,1683540900000,44,2023-05-08 06:15:00
5514,3281.0,322.6611,322.66,322.68,322.71,322.6,1683541800000,33,2023-05-08 06:30:00
5515,2267.0,322.5992,322.6,322.62,322.62,322.57,1683542700000,22,2023-05-08 06:45:00
5516,77361.0,322.8085,322.68,322.78,322.97,322.6,1683543600000,285,2023-05-08 07:00:00
5517,15941.0,322.8603,322.82,322.92,322.94,322.76,1683544500000,205,2023-05-08 07:15:00
5518,33072.0,322.8668,322.93,322.83,322.96,322.76,1683545400000,321,2023-05-08 07:30:00
5519,61597.0,322.8169,322.86,322.75,322.9,322.64,1683546300000,397,2023-05-08 07:45:00
5520,94152.0,322.7417,322.76,322.73,323.132,322.5596,1683547200000,988,2023-05-08 08:00:00
5521,73939.0,322.6961,322.7,322.75,322.79,322.62,1683548100000,530,2023-05-08 08:15:00
5522,94939.0,322.4812,322.72,322.31,322.8,322.22,1683549000000,936,2023-05-08 08:30:00
5523,125083.0,322.2829,322.3,322.28,322.45,322.09,1683549900000,793,2023-05-08 08:45:00
5524,49038.0,322.3149,322.23,322.19,322.42,322.18,1683550800000,416,2023-05-08 09:00:00
5525,103129.0,322.2745,322.2,322.4,322.4,322.14,1683551700000,694,2023-05-08 09:15:00
5526,2996325.0,322.2096,322.42,321.8492,322.6399,321.71,1683552600000,30769,2023-05-08 09:30:00
5527,1957998.0,321.732,321.82,321.69,322.05,321.46,1683553500000,19504,2023-05-08 09:45:00
5528,1865803.0,321.9787,321.7,321.76,322.16,321.56,1683554400000,16702,2023-05-08 10:00:00
5529,1135002.0,321.8701,321.765,321.71,322.1154,321.51,1683555300000,13271,2023-05-08 10:15:00
5530,1523684.0,321.8483,321.72,321.8925,322.02,321.315,1683556200000,11865,2023-05-08 10:30:00
5531,1207925.0,322.1235,321.89,322.14,322.34,321.79,1683557100000,11406,2023-05-08 10:45:00
5532,1530796.0,322.5101,322.15,322.46,322.65,322.09,1683558000000,9491,2023-05-08 11:00:00
5533,1275810.0,322.4753,322.46,322.1576,322.55,322.09,1683558900000,8457,2023-05-08 11:15:00
5534,952455.0,322.3075,322.16,322.59,322.616,321.925,1683559800000,8083,2023-05-08 11:30:00
5535,1014576.0,322.763,322.6,322.93,322.96,322.5168,1683560700000,8860,2023-05-08 11:45:00
5536,1077884.0,322.8668,322.93,322.78,323.0,322.72,1683561600000,7475,2023-05-08 12:00:00
5537,812483.0,322.7264,322.77,322.7912,322.86,322.59,1683562500000,6799,2023-05-08 12:15:00
5538,941731.0,322.7296,322.8,322.8706,322.92,322.625,1683563400000,5874,2023-05-08 12:30:00
5539,835668.0,322.9488,322.865,323.06,323.11,322.738,1683564300000,6116,2023-05-08 12:45:00
5540,899564.0,323.0893,323.08,323.36,323.36,322.82,1683565200000,7029,2023-05-08 13:00:00
5541,649257.0,323.3441,323.355,323.34,323.45,323.24,1683566100000,7014,2023-05-08 13:15:00
5542,745510.0,323.5464,323.36,323.465,323.725,323.36,1683567000000,6920,2023-05-08 13:30:00
5543,1002450.0,323.4436,323.46,323.5078,323.74,323.44,1683567900000,7222,2023-05-08 13:45:00
5544,2440175.0,322.7251,323.51,322.74,323.58,322.14,1683568800000,18711,2023-05-08 14:00:00
5545,1000991.0,323.188,322.73,323.37,323.41,322.7001,1683569700000,8087,2023-05-08 14:15:00
5546,1036510.0,323.5126,323.38,323.7006,323.75,323.36,1683570600000,7466,2023-05-08 14:30:00
5547,857795.0,323.8375,323.7099,323.905,324.04,323.6001,1683571500000,7597,2023-05-08 14:45:00
5548,879569.0,323.7648,323.905,323.54,323.98,323.505,1683572400000,7010,2023-05-08 15:00:00
5549,1112866.0,323.5266,323.5499,323.45,323.76,323.3001,1683573300000,8562,2023-05-08 15:15:00
5550,970971.0,323.5451,323.445,323.7584,323.79,323.325,1683574200000,8749,2023-05-08 15:30:00
5551,2338536.0,323.689,323.75,323.74,323.94,323.54,1683575100000,17170,2023-05-08 15:45:00
5552,1941170.0,323.6857,323.72,323.59,323.72,323.3,1683576000000,1300,2023-05-08 16:00:00
5553,84354.0,323.5297,323.56,323.5,323.69,323.38,1683576900000,500,2023-05-08 16:15:00
5554,48870.0,323.4121,323.49,323.35,323.69,323.35,1683577800000,286,2023-05-08 16:30:00
5555,43384.0,323.3516,323.38,323.25,323.42,323.25,1683578700000,276,2023-05-08 16:45:00
5556,9520.0,323.3145,323.27,323.38,323.38,323.27,1683579600000,122,2023-05-08 17:00:00
5557,18318.0,323.3758,323.35,323.3399,323.4,323.291,1683580500000,109,2023-05-08 17:15:00
5558,18014.0,323.3937,323.3403,323.38,323.41,323.29,1683581400000,50,2023-05-08 17:30:00
5559,4080.0,323.3825,323.38,323.4,323.44,323.35,1683582300000,42,2023-05-08 17:45:00
5560,30711.0,323.2211,323.35,323.21,323.35,323.13,1683583200000,142,2023-05-08 18:00:00
5561,3189.0,323.2824,323.26,323.27,323.35,323.25,1683584100000,44,2023-05-08 18:15:00
5562,7409.0,323.2405,323.32,323.22,323.32,323.21,1683585000000,62,2023-05-08 18:30:00
5563,4144.0,323.2311,323.23,323.24,323.27,323.21,1683585900000,23,2023-05-08 18:45:00
5564,4926.0,323.3083,323.27,323.34,323.34,323.27,1683586800000,37,2023-05-08 19:00:00
5565,6646.0,323.1911,323.23,323.2,323.24,323.16,1683587700000,42,2023-05-08 19:15:00
5566,6353.0,323.2025,323.2,323.19,323.2296,323.17,1683588600000,48,2023-05-08 19:30:00
5567,9739.0,323.2297,323.18,323.3,323.31,323.17,1683589500000,69,2023-05-08 19:45:00
5568,7377.0,322.9033,322.64,322.75,323.07,322.64,1683619200000,82,2023-05-09 04:00:00
5569,3537.0,322.6702,322.75,322.53,322.77,322.53,1683620100000,54,2023-05-09 04:15:00
5570,7102.0,322.4245,322.47,322.3,322.47,322.3,1683621000000,64,2023-05-09 04:30:00
5571,7441.0,322.2769,322.29,322.43,322.48,322.15,1683621900000,37,2023-05-09 04:45:00
5572,4206.0,322.4689,322.48,322.42,322.53,322.42,1683622800000,31,2023-05-09 05:00:00
5573,14059.0,322.3823,322.39,322.29,322.44,322.29,1683623700000,39,2023-05-09 05:15:00
5574,2466.0,322.4051,322.31,322.42,322.42,322.31,1683624600000,9,2023-05-09 05:30:00
5575,8569.0,322.3252,322.42,322.49,322.49,322.1,1683625500000,55,2023-05-09 05:45:00
5576,3731.0,322.4719,322.43,322.46,322.52,322.43,1683626400000,17,2023-05-09 06:00:00
5577,2758.0,322.4521,322.4,322.34,322.52,322.34,1683627300000,31,2023-05-09 06:15:00
