Date,Call_Max_Daily,Put_Max_Daily,equity_open,high_equity,low_equity,close_equity,Max,weekday,spy_direction_lag1,intraday_range_lag1,spy_direction_lag2,day_classification,d1,d2,d3,d4,d5,weekday_encoded
2024-02-27,1.3095238095238095,1.2650602409638556,505.77,507.16,504.75,506.87,1.3095238095238095,Tuesday,-2.180000000000007,2.659999999999968,-2.269999999999982,low,average,high,very_high,low,average,3
2024-02-28,1.5428571428571431,1.130841121495327,505.64,506.855,504.96,506.19,1.5428571428571431,Wednesday,1.1000000000000227,2.410000000000025,-2.180000000000007,average,low,average,high,very_high,low,4
2024-02-29,1.1276785714285715,3.148148148148148,508.45,509.74,505.35,508.0,3.148148148148148,Thursday,0.5500000000000114,1.8950000000000387,1.1000000000000227,high,average,low,average,high,very_high,2
2024-03-01,7.030303030303029,1.0025,509.04,513.29,508.56,512.84,7.030303030303029,Friday,-0.44999999999998863,4.389999999999986,0.5500000000000114,very_high,high,average,low,average,high,0
2024-03-04,2.32,1.0846153846153845,512.38,514.2,512.07,512.25,2.32,Monday,3.8000000000000114,4.729999999999961,-0.44999999999998863,high,very_high,high,average,low,average,1
2024-03-05,1.0991304347826087,10.785714285714285,509.91,510.7,504.91,507.15,10.785714285714285,Tuesday,-0.12999999999999545,2.1299999999999955,3.8000000000000114,very_high,high,very_high,high,average,low,3
2024-03-06,1.5820895522388059,1.543478260869565,510.15,512.069,508.42,509.8,1.5820895522388059,Wednesday,-2.7600000000000477,5.789999999999964,-0.12999999999999545,average,very_high,high,very_high,high,average,4
2024-03-07,3.5937499999999996,1.1188475390156063,512.785,515.89,509.8053,514.87,3.5937499999999996,Thursday,-0.3499999999999659,3.648999999999944,-2.7600000000000477,high,average,very_high,high,very_high,high,2
2024-03-08,1.9117647058823528,9.19047619047619,516.55,518.2201,511.13,511.76,9.19047619047619,Friday,2.0850000000000364,6.084699999999998,-0.3499999999999659,very_high,high,average,very_high,high,very_high,0
2024-03-11,1.2666666666666666,2.5135135135135136,510.56,511.88,508.5,511.26,2.5135135135135136,Monday,-4.789999999999964,7.090100000000007,2.0850000000000364,high,very_high,high,average,very_high,high,1
2024-03-12,5.857142857142858,1.2671875,511.4,517.38,510.86,516.81,5.857142857142858,Tuesday,0.6999999999999886,3.3799999999999955,-4.789999999999964,very_high,high,very_high,high,average,very_high,3
2024-03-13,1.2816091954022988,1.3627906976744186,516.2,517.29,514.49,515.99,1.3627906976744186,Wednesday,5.409999999999968,6.519999999999982,0.6999999999999886,low,very_high,high,very_high,high,average,4
2024-03-14,1.2526315789473683,5.161290322580646,516.73,516.84,511.82,514.95,5.161290322580646,Thursday,-0.21000000000003638,2.7999999999999545,5.409999999999968,very_high,low,very_high,high,very_high,high,2
2024-03-15,1.3020833333333335,1.3254716981132075,509.83,511.7,508.122,509.74,1.3254716981132075,Friday,-1.7799999999999727,5.020000000000039,-0.21000000000003638,low,very_high,low,very_high,high,very_high,0
2024-03-18,1.2808988764044942,1.391304347826087,514.385,515.48,512.44,512.87,1.391304347826087,Monday,-0.08999999999997499,3.5779999999999745,-1.7799999999999727,low,low,very_high,low,very_high,high,1
2024-03-19,6.363636363636363,1.0521861777150916,511.38,515.995,511.22,515.76,6.363636363636363,Tuesday,-1.5149999999999864,3.0399999999999636,-0.08999999999997499,very_high,low,low,very_high,low,very_high,3
2024-03-20,3.27027027027027,1.3928571428571428,515.32,520.62,515.08,520.42,3.27027027027027,Wednesday,4.3799999999999955,4.774999999999977,-1.5149999999999864,high,very_high,low,low,very_high,low,4
2024-03-21,1.1377551020408163,1.4058823529411766,523.5,524.11,521.91,522.11,1.4058823529411766,Thursday,5.099999999999909,5.539999999999964,4.3799999999999955,low,high,very_high,low,low,very_high,2
2024-03-22,1.212264150943396,1.302469135802469,521.79,522.605,520.97,521.27,1.302469135802469,Friday,-1.3899999999999864,2.2000000000000455,5.099999999999909,low,low,high,very_high,low,low,0
2024-03-25,1.8000000000000003,1.059379217273954,519.745,520.95,519.615,519.81,1.8000000000000003,Monday,-0.5199999999999818,1.634999999999991,-1.3899999999999864,average,low,low,high,very_high,low,1
2024-03-26,1.08359133126935,2.716417910447761,521.165,521.58,518.4,518.66,2.716417910447761,Tuesday,0.06499999999994088,1.3350000000000364,-0.5199999999999818,high,average,low,low,high,very_high,3
2024-03-27,1.4174757281553398,2.875,521.44,523.2,519.485,523.17,2.875,Wednesday,-2.5049999999999955,3.1800000000000637,0.06499999999994088,high,high,average,low,low,high,4
2024-03-28,1.4903846153846154,1.1145251396648046,523.28,524.61,522.8,523.12,1.4903846153846154,Thursday,1.7299999999999045,3.715000000000032,-2.5049999999999955,low,high,high,average,low,low,2
2024-04-01,1.014840182648402,5.638888888888888,524.21,524.38,520.97,522.22,5.638888888888888,Monday,-0.15999999999996817,1.8100000000000591,1.7299999999999045,very_high,low,high,high,average,low,1
2024-04-02,1.3775510204081634,1.510204081632653,517.47,518.98,516.48,518.85,1.510204081632653,Tuesday,-1.990000000000009,3.409999999999968,-0.15999999999996817,average,very_high,low,high,high,average,3
2024-04-03,3.7941176470588234,1.3077956989247312,518.31,520.95,517.77,519.36,3.7941176470588234,Wednesday,1.3799999999999955,2.5,-1.990000000000009,high,average,very_high,low,high,high,4
2024-04-04,1.1083333333333334,33.21739130434782,523.14,523.8674,512.755,513.03,33.21739130434782,Thursday,1.0500000000000682,3.1800000000000637,1.3799999999999955,very_high,high,average,very_high,low,high,2
2024-04-05,5.838709677419355,1.0315789473684212,515.38,520.44,514.89,518.4,5.838709677419355,Friday,-10.110000000000014,11.11239999999998,1.0500000000000682,very_high,very_high,high,average,very_high,low,0
2024-04-08,1.5425531914893618,1.389776357827476,518.7,520.18,517.89,518.67,1.5425531914893618,Monday,3.019999999999982,5.550000000000068,-10.110000000000014,average,very_high,very_high,high,average,very_high,1
2024-04-09,1.2048300536672631,12.590909090909092,519.82,520.0,514.35,519.29,12.590909090909092,Tuesday,-0.030000000000086402,2.2899999999999636,3.019999999999982,very_high,average,very_high,very_high,high,average,3
2024-04-10,1.371571072319202,1.2823529411764707,514.06,516.16,512.09,514.16,1.371571072319202,Wednesday,-0.5300000000000864,5.649999999999977,-0.030000000000086402,low,very_high,average,very_high,very_high,high,4
2024-04-11,4.705882352941177,1.9565217391304348,514.37,519.48,512.08,518.05,4.705882352941177,Thursday,0.10000000000002274,4.069999999999936,-0.5300000000000864,very_high,low,very_high,average,very_high,very_high,2
2024-04-12,1.0689655172413794,5.296296296296296,515.18,515.815,509.08,510.82,5.296296296296296,Friday,3.67999999999995,7.399999999999977,0.10000000000002274,very_high,very_high,low,very_high,average,very_high,0
2024-04-15,1.0043165467625899,22.333333333333336,515.06,515.215,503.58,504.5,22.333333333333336,Monday,-4.359999999999957,6.7350000000000705,3.67999999999995,very_high,very_high,very_high,low,very_high,average,1
2024-04-16,1.30019120458891,1.1474358974358974,503.89,506.5,502.21,503.49,1.30019120458891,Tuesday,-10.559999999999945,11.635000000000048,-4.359999999999957,low,very_high,very_high,very_high,low,very_high,3
2024-04-17,1.2265917602996255,7.454545454545454,505.96,506.22,499.12,500.5,7.454545454545454,Wednesday,-0.39999999999997726,4.2900000000000205,-10.559999999999945,very_high,low,very_high,very_high,very_high,low,4
2024-04-18,2.9166666666666665,1.2512437810945276,500.36,504.13,498.56,499.48,2.9166666666666665,Thursday,-5.4599999999999795,7.100000000000023,-0.39999999999997726,high,very_high,low,very_high,very_high,very_high,2
2024-04-19,1.0884848484848486,3.673076923076923,500.019,500.455,493.86,495.1,3.673076923076923,Friday,-0.8799999999999955,5.569999999999993,-5.4599999999999795,high,high,very_high,low,very_high,very_high,0
2024-04-22,5.6,1.477272727272727,497.29,502.38,495.43,499.63,5.6,Monday,-4.918999999999983,6.59499999999997,-0.8799999999999955,very_high,high,high,very_high,low,very_high,1
2024-04-23,5.1923076923076925,1.030800821355236,501.97,506.09,499.5328,505.64,5.1923076923076925,Tuesday,2.339999999999975,6.949999999999989,-4.918999999999983,very_high,very_high,high,high,very_high,low,3
2024-04-24,1.086068563092633,3.0,506.98,507.37,503.13,505.47,3.0,Wednesday,3.669999999999959,6.557199999999966,2.339999999999975,high,very_high,very_high,high,high,very_high,4
2024-04-25,3.837209302325581,1.326086956521739,499.14,504.27,497.49,503.44,3.837209302325581,Thursday,-1.509999999999991,4.240000000000009,3.669999999999959,high,high,very_high,very_high,high,high,2
2024-04-26,1.9508196721311475,1.0742857142857143,506.9,509.88,506.9,508.24,1.9508196721311475,Friday,4.300000000000011,6.779999999999973,-1.509999999999991,average,high,high,very_high,very_high,high,0
2024-04-29,1.5526315789473684,1.3317073170731708,509.3,510.63,507.25,510.05,1.5526315789473684,Monday,1.3400000000000318,2.980000000000018,4.300000000000011,average,average,high,high,very_high,very_high,1
2024-04-30,1.097536945812808,5.3478260869565215,509.43,509.56,502.03,502.04,5.3478260869565215,Tuesday,0.75,3.3799999999999955,1.3400000000000318,very_high,average,average,high,high,very_high,3
2024-05-01,4.363636363636363,1.4814814814814814,501.01,508.19,499.865,500.25,4.363636363636363,Wednesday,-7.389999999999986,7.53000000000003,0.75,very_high,very_high,average,average,high,high,4
2024-05-02,1.7687074829931975,1.827586206896552,502.5,505.89,499.55,505.02,1.827586206896552,Thursday,-0.7599999999999909,8.324999999999989,-7.389999999999986,average,very_high,very_high,average,average,high,2
2024-05-03,1.1842105263157894,1.6639344262295082,511.04,512.55,508.56,511.29,1.6639344262295082,Friday,2.519999999999982,6.339999999999975,-0.7599999999999909,average,average,very_high,very_high,average,average,0
2024-05-06,1.6037735849056602,1.058974358974359,514.18,516.61,513.7,516.6,1.6037735849056602,Monday,0.25,3.9899999999999523,2.519999999999982,average,average,average,very_high,very_high,average,1
2024-05-07,1.241206030150754,1.2619047619047619,517.56,518.57,516.45,517.2,1.2619047619047619,Tuesday,2.4200000000000728,2.909999999999968,0.25,low,average,average,average,very_high,very_high,3
2024-05-08,2.340909090909091,1.099537037037037,515.88,517.74,515.84,517.19,2.340909090909091,Wednesday,-0.35999999999989996,2.1200000000000045,2.4200000000000728,high,low,average,average,average,very_high,4
2024-05-09,4.590909090909091,1.0257171117705242,517.0,520.2074,516.88,520.13,4.590909090909091,Thursday,1.3100000000000591,1.8999999999999773,-0.35999999999989996,very_high,high,low,average,average,average,2
2024-05-10,1.1666666666666667,3.142857142857143,522.26,522.635,519.59,520.84,3.142857142857143,Friday,3.1299999999999955,3.3274000000000115,1.3100000000000591,high,very_high,high,low,average,average,0
2024-05-13,1.1481481481481481,1.4406779661016949,521.42,521.845,519.74,520.91,1.4406779661016949,Monday,-1.419999999999959,3.044999999999959,3.1299999999999955,low,high,very_high,high,low,average,1
2024-05-14,1.875,1.2938931297709924,521.53,523.83,520.56,523.29,1.875,Tuesday,-0.5099999999999909,2.105000000000018,-1.419999999999959,average,low,high,very_high,high,low,3
2024-05-15,4.026315789473684,1.141025641025641,526.17,530.08,525.18,529.76,4.026315789473684,Wednesday,1.759999999999991,3.2700000000000955,-0.5099999999999909,very_high,average,low,high,very_high,high,4
2024-05-16,2.2142857142857144,1.431654676258993,530.02,531.5218,528.54,528.66,2.2142857142857144,Thursday,3.590000000000032,4.900000000000091,1.759999999999991,high,very_high,average,low,high,very_high,2
2024-05-17,1.2686567164179103,1.2777777777777777,528.56,529.52,527.32,529.43,1.2777777777777777,Friday,-1.3600000000000136,2.981800000000021,3.590000000000032,low,high,very_high,average,low,high,0
2024-05-20,2.5142857142857147,1.3757575757575757,530.14,531.5601,529.17,530.02,2.5142857142857147,Monday,0.8700000000000045,2.199999999999932,-1.3600000000000136,high,low,high,very_high,average,low,1
2024-05-21,1.6500000000000001,1.089939024390244,529.66,531.52,529.33,531.32,1.6500000000000001,Tuesday,-0.12000000000000455,2.390100000000075,0.8700000000000045,average,high,low,high,very_high,average,3
2024-05-22,1.1923076923076923,4.0,531.06,531.38,527.6,529.82,4.0,Wednesday,1.6600000000000819,2.189999999999941,-0.12000000000000455,high,average,high,low,high,very_high,4
2024-05-23,1.1309030654515326,14.363636363636365,531.68,531.72,524.72,525.95,14.363636363636365,Thursday,-1.2399999999998954,3.7799999999999727,1.6600000000000819,very_high,high,average,high,low,high,2
2024-05-24,3.129032258064516,1.4666666666666668,527.91,530.27,526.881,529.5,3.129032258064516,Friday,-5.7299999999999045,7.0,-1.2399999999998954,high,very_high,high,average,high,low,0
2024-05-28,1.099562363238512,3.019607843137255,529.9,530.295,527.11,529.87,3.019607843137255,Tuesday,1.5900000000000318,3.38900000000001,-5.7299999999999045,high,high,very_high,high,average,high,3
2024-05-29,1.9047619047619049,1.032103825136612,525.51,527.31,525.37,526.11,1.9047619047619049,Wednesday,-0.029999999999972715,3.1849999999999454,1.5900000000000318,average,high,high,very_high,high,average,4
2024-05-30,1.169811320754717,1.8270676691729324,524.38,525.2,521.33,522.63,1.8270676691729324,Thursday,0.6000000000000227,1.9399999999999409,-0.029999999999972715,average,average,high,high,very_high,high,2
2024-05-31,1.2154882154882154,9.999999999999998,524.63,527.5,518.36,527.35,9.999999999999998,Friday,-1.75,3.8700000000000045,0.6000000000000227,very_high,average,average,high,high,very_high,0
2024-06-03,1.0963341858482523,11.538461538461538,528.68,529.31,522.6,527.77,11.538461538461538,Monday,2.7200000000000273,9.139999999999986,-1.75,very_high,very_high,average,average,high,high,1
2024-06-04,2.321428571428571,1.3256880733944953,526.4,529.15,524.96,528.35,2.321428571428571,Tuesday,-0.9099999999999682,6.709999999999923,2.7200000000000273,high,very_high,very_high,average,average,high,3
2024-06-05,5.391304347826087,1.5294117647058822,530.24,534.69,528.7254,534.65,5.391304347826087,Wednesday,1.9500000000000455,4.189999999999941,-0.9099999999999682,very_high,high,very_high,very_high,average,average,4
2024-06-06,1.052364864864865,2.227272727272727,535.38,535.41,532.68,534.63,2.227272727272727,Thursday,4.409999999999968,5.9646000000000186,1.9500000000000455,high,very_high,high,very_high,very_high,average,2
2024-06-07,2.9142857142857146,1.3275862068965518,533.72,536.89,533.49,533.96,2.9142857142857146,Friday,-0.75,2.730000000000018,4.409999999999968,high,high,very_high,high,very_high,very_high,0
2024-06-10,3.7,1.0,532.84,535.99,532.57,535.65,3.7,Monday,0.2400000000000091,3.3999999999999773,-0.75,high,high,high,very_high,high,very_high,1
2024-06-11,4.3125,1.6333333333333333,533.21,537.01,532.05,536.91,4.3125,Tuesday,2.8099999999999454,3.419999999999959,0.2400000000000091,very_high,high,high,high,very_high,high,3
2024-06-12,2.0,1.4243243243243242,542.66,544.12,540.3,541.34,2.0,Wednesday,3.699999999999932,4.960000000000036,2.8099999999999454,average,very_high,high,high,high,very_high,4
2024-06-13,1.1559485530546625,3.4285714285714284,542.62,543.325,539.59,542.4,3.4285714285714284,Thursday,-1.3199999999999363,3.82000000000005,3.699999999999932,high,average,very_high,high,high,high,2
2024-06-14,1.1970802919708028,1.8888888888888888,541.34,542.81,539.85,542.73,1.8888888888888888,Friday,-0.22000000000002728,3.7350000000000136,-1.3199999999999363,average,high,average,very_high,high,high,0
2024-06-17,18.52173913043478,1.0978260869565217,542.2,548.53,541.6072,547.05,18.52173913043478,Monday,1.3899999999999864,2.9599999999999227,-0.22000000000002728,very_high,average,high,average,very_high,high,1
2024-06-18,1.1013215859030838,1.3193277310924372,547.86,548.62,546.73,548.49,1.3193277310924372,Tuesday,4.849999999999909,6.922799999999938,1.3899999999999864,low,very_high,average,high,average,very_high,3
2024-06-20,1.026936026936027,5.222222222222221,549.9401,550.12,545.18,546.95,5.222222222222221,Thursday,0.6299999999999955,1.8899999999999864,4.849999999999909,very_high,low,very_high,average,high,average,2
2024-06-21,1.5866666666666667,1.0572727272727274,543.84,545.65,543.02,544.13,1.5866666666666667,Friday,-2.990099999999984,4.940000000000055,0.6299999999999955,average,very_high,low,very_high,average,high,0
2024-06-24,4.96,1.2467270896273919,543.89,546.95,542.63,542.65,4.96,Monday,0.2899999999999636,2.6299999999999955,-2.990099999999984,very_high,average,very_high,low,very_high,average,1
2024-06-25,1.4875621890547266,1.2666666666666666,543.65,545.2,542.44,544.78,1.4875621890547266,Tuesday,-1.240000000000009,4.32000000000005,0.2899999999999636,low,very_high,average,very_high,low,very_high,3
2024-06-26,2.0,1.1224862888482632,543.64,546.24,543.03,545.52,2.0,Wednesday,1.1299999999999955,2.759999999999991,-1.240000000000009,average,low,very_high,average,very_high,low,4
2024-06-27,1.1748878923766817,2.0384615384615383,546.66,546.96,544.61,546.35,2.0384615384615383,Thursday,1.8799999999999955,3.2100000000000364,1.1299999999999955,high,average,low,very_high,average,very_high,2
2024-06-28,3.0999999999999996,2.6590909090909087,547.87,550.28,542.95,544.09,3.0999999999999996,Friday,-0.30999999999994543,2.3500000000000227,1.8799999999999955,high,high,average,low,very_high,average,0
2024-07-01,1.1275773195876289,3.7857142857142856,545.07,545.88,542.52,545.37,3.7857142857142856,Monday,-3.7799999999999727,7.329999999999927,-0.30999999999994543,high,high,high,average,low,very_high,1
2024-07-02,3.138888888888889,1.1756756756756754,545.14,548.98,544.47,548.97,3.138888888888889,Tuesday,0.2999999999999545,3.3600000000000136,-3.7799999999999727,high,high,high,high,average,low,3
2024-07-03,2.549019607843137,1.0210526315789474,549.25,551.83,548.88,551.46,2.549019607843137,Wednesday,3.830000000000041,4.509999999999991,0.2999999999999545,high,high,high,high,high,average,4
2024-07-05,3.137931034482759,1.1704545454545454,552.21,555.05,551.12,554.7,3.137931034482759,Friday,2.2100000000000364,2.9500000000000455,3.830000000000041,high,high,high,high,high,high,0
2024-07-08,1.096296296296296,1.781456953642384,555.85,556.2501,554.19,555.34,1.781456953642384,Monday,2.490000000000009,3.92999999999995,2.2100000000000364,average,high,high,high,high,high,1
2024-07-09,1.2,1.3447488584474885,556.46,557.18,555.52,555.85,1.3447488584474885,Tuesday,-0.5099999999999909,2.0600999999999203,2.490000000000009,low,average,high,high,high,high,3
2024-07-10,6.027777777777778,1.0526315789473684,557.01,561.67,556.77,561.26,6.027777777777778,Wednesday,-0.6100000000000136,1.6599999999999682,-0.5099999999999909,very_high,low,average,high,high,high,4
2024-07-11,1.0764331210191083,10.1,561.97,562.33,555.83,556.42,10.1,Thursday,4.25,4.899999999999977,-0.6100000000000136,very_high,very_high,low,average,high,high,2
2024-07-12,11.379310344827587,1.0279627163781624,557.585,563.67,557.44,559.9,11.379310344827587,Friday,-5.550000000000068,6.5,4.25,very_high,very_high,very_high,low,average,high,0
2024-07-15,3.7142857142857144,1.3009118541033435,561.89,564.8371,559.63,561.49,3.7142857142857144,Monday,2.314999999999941,6.2299999999999045,-5.550000000000068,high,very_high,very_high,very_high,low,average,1
2024-07-16,1.3783783783783783,1.3703703703703702,563.11,565.16,562.1,564.845,1.3783783783783783,Tuesday,-0.39999999999997726,5.2070999999999685,2.314999999999941,low,high,very_high,very_high,very_high,low,3
2024-07-17,1.205128205128205,2.1333333333333333,559.43,560.51,556.61,556.95,2.1333333333333333,Wednesday,1.7350000000000136,3.0599999999999454,-0.39999999999997726,high,low,high,very_high,very_high,very_high,4
2024-07-18,1.391304347826087,14.227272727272727,558.02,559.52,550.43,552.66,14.227272727272727,Thursday,-2.4799999999999045,3.8999999999999773,1.7350000000000136,very_high,high,low,high,very_high,very_high,2
2024-07-19,1.0626959247648902,3.1666666666666665,552.9,553.55,547.91,548.93,3.1666666666666665,Friday,-5.360000000000014,9.090000000000032,-2.4799999999999045,high,very_high,high,low,high,very_high,0
2024-07-22,1.392070484581498,1.9444444444444444,553.53,555.27,551.02,554.65,1.9444444444444444,Monday,-3.9700000000000273,5.639999999999986,-5.360000000000014,average,high,very_high,high,low,high,1
2024-07-23,1.168284789644013,1.28,555.61,556.735,553.275,553.72,1.28,Tuesday,1.1200000000000045,4.25,-3.9700000000000273,low,average,high,very_high,high,low,3
2024-07-24,1.0413983440662375,7.65625,547.97,548.35,540.29,541.21,7.65625,Wednesday,-1.8899999999999864,3.4600000000000364,1.1200000000000045,very_high,low,average,high,very_high,high,4
2024-07-25,5.413793103448277,2.6785714285714284,540.88,547.455,537.45,538.34,5.413793103448277,Thursday,-6.759999999999991,8.06000000000006,-1.8899999999999864,very_high,very_high,low,average,high,very_high,2
2024-07-26,2.416666666666667,1.1049949031600408,543.0,547.19,541.67,544.38,2.416666666666667,Friday,-2.5399999999999636,10.004999999999995,-6.759999999999991,high,very_high,very_high,low,average,high,0
2024-07-29,1.1796747967479675,1.7718631178707225,546.0,547.05,542.72,544.76,1.7718631178707225,Monday,1.3799999999999955,5.5200000000000955,-2.5399999999999636,average,high,very_high,very_high,low,average,1
2024-07-30,1.036046511627907,11.12,546.59,546.64,538.515,541.91,11.12,Tuesday,-1.240000000000009,4.329999999999927,1.3799999999999955,very_high,average,high,very_high,very_high,low,3
2024-07-31,2.8985507246376816,1.0,547.76,553.5,547.76,550.44,2.8985507246376816,Wednesday,-4.680000000000064,8.125,-1.240000000000009,high,very_high,average,high,very_high,very_high,4
2024-08-01,1.1074589127686472,30.999999999999996,554.6,554.8688,539.43,543.04,30.999999999999996,Thursday,2.6800000000000637,5.740000000000009,-4.680000000000064,very_high,high,very_high,average,high,very_high,2
2024-08-02,1.0424710424710426,6.125,536.16,536.67,528.6,531.255,6.125,Friday,-11.56000000000006,15.438800000000015,2.6800000000000637,very_high,very_high,high,very_high,average,high,0
2024-08-05,2.1263736263736264,1.0031746031746032,514.11,523.58,510.945,519.66,2.1263736263736264,Monday,-4.904999999999973,8.069999999999936,-11.56000000000006,high,very_high,very_high,high,very_high,average,1
2024-08-06,6.032786885245902,1.0326197757390418,518.52,529.75,517.87,522.19,6.032786885245902,Tuesday,5.5499999999999545,12.635000000000048,-4.904999999999973,very_high,high,very_high,very_high,high,very_high,3
2024-08-07,1.3846153846153846,8.02127659574468,529.85,531.59,518.0519,518.65,8.02127659574468,Wednesday,3.6700000000000728,11.879999999999995,5.5499999999999545,very_high,very_high,high,very_high,very_high,high,4
2024-08-08,3.7674418604651168,1.0,523.01,531.29,521.84,530.63,3.7674418604651168,Thursday,-11.200000000000045,13.538099999999986,3.6700000000000728,high,very_high,very_high,high,very_high,very_high,2
2024-08-09,2.0114285714285716,1.0847457627118644,529.26,534.51,528.56,532.91,2.0114285714285716,Friday,7.6200000000000045,9.449999999999932,-11.200000000000045,high,high,very_high,very_high,high,very_high,0
2024-08-12,2.4166666666666665,1.2916666666666667,532.06,535.73,530.95,533.25,2.4166666666666665,Monday,3.6499999999999773,5.9500000000000455,7.6200000000000045,high,high,high,very_high,very_high,high,1
2024-08-13,3.028571428571429,1.2265758091993186,537.6,542.28,536.33,542.0,3.028571428571429,Tuesday,1.1900000000000546,4.779999999999973,3.6499999999999773,high,high,high,high,very_high,very_high,3
2024-08-14,1.7338709677419355,1.215686274509804,541.67,544.96,540.12,543.78,1.7338709677419355,Wednesday,4.399999999999977,5.949999999999932,1.1900000000000546,average,high,high,high,high,very_high,4
2024-08-15,3.282051282051282,1.0734055354993983,549.32,553.36,548.88,553.0678,3.282051282051282,Thursday,2.1100000000000136,4.840000000000032,4.399999999999977,high,average,high,high,high,high,2
2024-08-16,1.8789808917197452,1.1357409713574098,551.97,555.02,551.645,554.21,1.8789808917197452,Friday,3.747799999999984,4.480000000000018,2.1100000000000136,average,high,average,high,high,high,0
2024-08-19,3.6999999999999997,1.1221945137157108,555.19,559.58,553.86,559.56,3.6999999999999997,Monday,2.240000000000009,3.375,3.747799999999984,high,average,high,average,high,high,1
2024-08-20,1.441176470588235,2.4375,560.11,560.84,557.325,558.62,2.4375,Tuesday,4.369999999999891,5.720000000000027,2.240000000000009,high,high,average,high,average,high,3
2024-08-21,1.6724137931034484,1.4575,560.02,562.11,557.99,560.7,1.6724137931034484,Wednesday,-1.490000000000009,3.5149999999999864,4.369999999999891,average,high,high,average,high,average,4
2024-08-22,1.0,12.136363636363637,562.73,563.18,554.98,556.21,12.136363636363637,Thursday,0.6800000000000637,4.1200000000000045,-1.490000000000009,very_high,average,high,high,average,high,2
2024-08-23,2.4166666666666665,1.3666134185303513,559.32,563.09,557.29,562.09,2.4166666666666665,Friday,-6.519999999999982,8.199999999999932,0.6800000000000637,high,very_high,average,high,high,average,0
2024-08-26,1.0,3.888888888888889,563.36,563.48,559.05,560.73,3.888888888888889,Monday,2.769999999999982,5.800000000000068,-6.519999999999982,high,high,very_high,average,high,high,1
2024-08-27,2.846153846153846,1.0113960113960114,558.93,562.06,558.503,561.5318,2.846153846153846,Tuesday,-2.6299999999999955,4.430000000000064,2.769999999999982,high,high,high,very_high,average,high,3
2024-08-28,1.048780487804878,5.52,560.985,561.39,555.04,558.33,5.52,Wednesday,2.6018000000000256,3.5569999999999027,-2.6299999999999955,very_high,high,high,high,very_high,average,4
2024-08-29,2.947368421052632,1.6566037735849055,559.71,563.68,557.18,558.315,2.947368421052632,Thursday,-2.6549999999999727,6.350000000000023,2.6018000000000256,high,very_high,high,high,high,very_high,2
2024-08-30,1.1859939759036144,3.0909090909090904,561.62,564.2,557.14,563.57,3.0909090909090904,Friday,-1.3949999999999818,6.5,-2.6549999999999727,high,high,very_high,high,high,high,0
2024-09-03,1.0,17.73913043478261,559.68,559.69,549.51,552.16,17.73913043478261,Tuesday,1.9500000000000455,7.060000000000059,-1.3949999999999818,very_high,high,high,very_high,high,high,3
2024-09-04,1.6166666666666667,1.3043478260869565,551.52,554.43,549.46,550.84,1.6166666666666667,Wednesday,-7.519999999999982,10.180000000000064,1.9500000000000455,average,very_high,high,high,very_high,high,4
2024-09-05,1.257172131147541,2.473118279569892,551.6,553.7995,547.1,549.57,2.473118279569892,Thursday,-0.67999999999995,4.969999999999914,-7.519999999999982,high,average,very_high,high,high,very_high,2
2024-09-06,1.0,7.733333333333333,549.9226,550.65,539.44,540.43,7.733333333333333,Friday,-2.0299999999999727,6.699499999999944,-0.67999999999995,very_high,high,average,very_high,high,high,0
2024-09-09,1.8157894736842106,1.4066666666666665,544.67,547.71,542.68,546.42,1.8157894736842106,Monday,-9.492600000000039,11.209999999999923,-2.0299999999999727,average,very_high,high,average,very_high,high,1
2024-09-10,1.1582984658298465,4.695652173913044,548.5,549.15,543.38,548.82,4.695652173913044,Tuesday,1.75,5.030000000000086,-9.492600000000039,very_high,average,very_high,high,average,very_high,3
2024-09-11,6.956521739130435,4.68,546.16,555.36,539.96,554.36,6.956521739130435,Wednesday,0.32000000000005,5.769999999999982,1.75,very_high,very_high,average,very_high,high,average,4
2024-09-12,3.2580645161290325,1.32,554.69,559.4,552.74,559.02,3.2580645161290325,Thursday,8.200000000000045,15.399999999999977,0.32000000000005,high,very_high,very_high,average,very_high,high,2
2024-09-13,1.4545454545454544,1.1134593993325916,560.83,563.03,559.93,561.94,1.4545454545454544,Friday,4.329999999999927,6.659999999999968,8.200000000000045,low,high,very_high,very_high,average,very_high,0
2024-09-16,1.9333333333333333,1.1663244353182751,561.05,563.11,559.9,562.86,1.9333333333333333,Monday,1.1100000000000136,3.1000000000000227,4.329999999999927,average,low,high,very_high,very_high,average,1
2024-09-17,1.183673469387755,2.8333333333333335,565.17,566.58,560.795,563.1,2.8333333333333335,Tuesday,1.8100000000000591,3.2100000000000364,1.1100000000000136,high,average,low,high,very_high,very_high,3
2024-09-18,1.4057142857142857,1.96,563.31,568.69,560.83,561.33,1.96,Wednesday,-2.0699999999999363,5.785000000000082,1.8100000000000591,average,high,average,low,high,very_high,4
2024-09-19,2.172413793103448,1.0,569.17,572.88,568.08,570.92,2.172413793103448,Thursday,-1.9799999999999045,7.860000000000014,-2.0699999999999363,high,average,high,average,low,high,2
2024-09-20,1.1857707509881423,1.5889570552147239,567.84,569.31,565.17,568.1,1.5889570552147239,Friday,1.75,4.7999999999999545,-1.9799999999999045,average,high,average,high,average,low,0
